9 梦北京飘土，戴着厚厚的口罩去上学，异形人来袭，扭着水蛇腰顶着大脑袋指挥我们为它们干活……新年的梦啊[黑线]
0 帝都口罩都脱销了[抓狂]
16 小心的包好我的牙，顶着口罩里都憋不下的大肿脸，用帽子遮上油头[泪]狼狈的开始我珍贵的暑假了。。。。狼狈啊狼狈，感恩呐感恩！
20 雾霾天气地铁部门应该免费给大家发口罩。
1 看这风速，明天不用戴口罩了
1 虽然空气质量很差，但街上的人一点没少，也没几个戴口罩的，我也豁出去了，用我的肺给首都人民过滤了几小时空气。
26 北京这鬼天气，口罩要火
28 ,爆表喽 拿口罩去 七级大风你在哪里[抓狂][抓狂][抓狂],
26 ,这么大的雾?后悔昨儿没把口罩带回家??? 这简直就是'人间仙境'啊！???,
18 出门真的要带口罩了～～～有点恐怖～～～！！！！！
8 十年前不知情，还跑到广东河源采访——那里是非典的发源地。返回时广州登机，见到戴大口罩的人还笑。从非典开始到结束，一次口罩也没戴。大街上空空荡荡，超市里全是白口罩。相信“是福不是祸，是祸躲不过”——怕它何来？
27 忽然觉得今天很平等，不管你是谁，只要你出门就得呼吸这样几乎让你窒息的空气，呵呵，真好。大家好像都戴口罩，交警没带，这样不好，既然平等，就不能剥夺交警保护自己健康的权利，呼吁：让交警戴口罩！
1 这两天北京雾霾非常严重，南方来的小伙伴都带起口罩扮演起了真人cs，所以主页君决定正经一次。如果世界没了我们，它会不会更好？
13 依然无法相信外面的空气！另外，要是夏天戴口罩，那不得热死啊！@小脚印子
22 看了《全能星战》如果爵士之夜顺子必定大放光彩，黄小琥淘汰也很可惜…然后，张韶涵真漂亮，《北京一夜》唱得很好听，有突破有挑战…再然后，某制作人真没品，这是什么比赛？不就是一节目？评审就是评审，既然这就是规则，请别向评审喊话，他们有自己的品位，反正都戴墨镜了，其实真不多一口罩。[嘻嘻]
8 周末在家宅着看书，后悔没周六出去散散步，因为今早一起来又是灰蒙蒙的天。没救了，又要动用3M口罩了。。。@费尔磐
21 ,近日，雾（fog）和霾（haze）成为我们经常听到的两个词。中央气象台在大雾预警之外，更是首次发布霾蓝色预警信号。由于多地污染指数报表，人们见面问得更多的是：你今天戴防尘口罩（anti-dust mask）了吗？预计31日冷空气来临，雾霾就会散了，带好口罩，再坚持两天！,
25 ,口罩，墨镜，全副武装，出门~~~为了你们夫妇@小拉不是蕾丝边 @zxzsound 二人，我觉着自己真伟大[偷笑]等着我的好消息吧！[耶],
21 刚刚在地铁站看到一个带着口罩的男人捧着一大束玫瑰站在角落里，我的内心不禁燃起了烧烧烧的字样……但是！那个男的突然一把搂过从旁边经过的另一个男人！！猛的把花塞给他！！左右看看没人注意还拉下口罩上去亲了一口！！被亲的那个笑得欢的呀.....艾玛心都酥了...就勉为其难地饶你们两命吧...（转）
1 虽然上班带着口罩！注意预防了！可我觉得我还是中招了！牙龈也依然肿着……还是心火太大！
9 重感冒你为什么要找上我。。我还有闺女要喂的啊！上了一天班好不容易见到她，还要戴口罩不能亲。。求求老天爷什么不顺都不要让我生病。。更不要传给她啊。。[泪][泪]
24 快要被帝都的毒气熏死了！！！！！！！口罩已经不能阻挡辣呛的气体！！！！！！强烈要求发放防毒面具！！！！！！！！[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒]
3 在北京上班就是苦逼，公司定期发口罩和洗手液
2 ,新家终于收拾差不多了，这地方近是近，就是离大马路太尼玛近了，看来得弄个空气净化器，顺便再买点口罩- -,
28 我今天戴了个口罩出门，这个口罩很有特点（
3 无论多么牛逼的制度自信，在口罩实名制面前，都难逃瞬间失去贞操的宿命！
15 忽如一夜冷风来，大家都穿溜冰鞋。亲～今天你滑了么？整个北京城都变成诺大的溜冰场了。薄薄的一层，欢迎来到帝都溜冰，全民皆冰，纯天然超大冰场，全名参与，凡参加者，免费吸食雾霾，请自备防尘口罩，防滑鞋，屁垫，护膝，护头等装备。重要的是一定要携带好手机，以便随时拨打120
5 今天看了新闻，自己都开始佩服自己的远见，买了口罩，果然大有用处
23 ,終於熬到春暖花開[微风] 潘家園淘書攻略繼續??出門戴口罩[感冒] 雖形容更加猥瑣 鼻子不受罪就ok,
15 今天带女儿去买口罩，走了三家药店，竟然全部脱销。[衰][吃惊]
26 據說今天的空氣依舊很糟，汙染指數依然跟高，於是戴了個口罩出門，但是現在看看周圍的人再看看我，我怎麼覺得那麼別扭呢？。。。[汗][汗][汗]
17 晚上站在窗前看北京，还是一片雾蒙蒙，几天了没见着太阳，来这第一天同事的第一句问候是要不要给你带个口罩，第二天果真拿来了一个象防毒面具式的口罩，这就是北京，空气污染买不起房不宜居住的北京。想起六年前我在这儿上学，朝阳区还能见着朝阳，一心怀春还想留在北京。过了几年，我就移情别恋了。
2 今天路上见到个骑车的帅哥，戴个口罩。眉眼超级像尼坤啊。。[泪]要不是在车上我一定去要个电话。。
14 随着手术灯地熄灭，产房里传来一阵哭喊：老公！对不起！！！等待中的男子额头直冒粗汗，他看了看表，已经是8月23日临晨了。这时大夫从产房走出，揭下口罩，叹了口气说：我们已经尽力了，孩子是处女座。
27 ,北京空气质量指数(AQI)实时查询 空气质量指数：194中度污染 温馨提示：应减少户外活动，外出时佩戴口罩，敏感人群应尽量避免外出。 烟台空气质量指数(AQI)实时查询_PM2.5监测网 空气质量指数：74良 温馨提示：可以正常在户外活动，易敏感人群应减少外出。,
10 这大雾阴霾天何时是个头啊？！还我蓝天白云！（听说都六级重度污染了）大家要多保护自己的呼吸道啊，闲不住外出的朋友备下口罩吧！
10 一米八+帅气口罩黑框眼镜东北男护见面第一句话：“你变了吗？”......顿时慌神了几秒，心想这货在哪见过，不是吧？！！……他微笑地期待着我的回答……（努力回想他是谁）四目相对调皮地反问到：“你觉得我哪儿变了？”！病房内安静两秒之后爆炸了，男护：“我的意思你是大便了没？”……我想死[泪]！
6 ,蒙面侠东东、麦姨说风沙太大、得戴口罩[汗]@阿吱也叫MAX @Zac-齐晨 @钟离云舜,
7 ,出来的比较早，路上走了一会就开始咳嗽，查了一下才知道，北京今天的PM2.5达到400多，出来忘戴口罩了，看来是错误地估计了形势。@黏土小飞侠  一会出来的时候帮我把防毒面具带上。[晕],
24 今天的检查结果令人很开心，最高兴的是，人家送的口罩终于派上了用场！！！神奇万能的N95！
28 ,北京空气质量指数(AQI)实时查询 199中度污染(03月27日6:00发布)  温馨提示：应减少户外活动，外出时佩戴口罩，敏感人群应尽量避免外出。,
15 ,这两天戴着口罩 再戴眼镜很不方便 稍微调整不好就都是雾气 干脆摘了眼镜 于是乎我每天上下班路上跟瞎子没啥区别 ,
0 ,欢迎光临小店，本店经营400多种商品，以高品质，低价格销售，主营劳保手套，口罩各种塑料制品，清洁用品等，欢迎企事业单位、团体，宾馆，酒店超市来小店选购商品，有偿提供市场正规发票，期待你的到来；kuailewaqi.taobao.com淘宝小店 居家乐购小店新店开张更加优惠,
20 早上起来嗓子很疼，查看了下窗户是关着的呀！来公司的地铁里看见3M口罩，要是还是这样的雾霾天儿的话我也改买口罩了。
28 又是一个雾霾天～真是坑苦了我这样没有戴口罩习惯的人儿啦！！！
1 今年可能是暖冬，雾霾天也会增加。给孩子们准备口罩或呼吸面具吧，不然到时会手忙脚乱。况且今后一些年都需要。戴面具不好看，但健康要紧，有条件成人也应该戴。北京扎堆的人太多了，环境不好也是一种自然调整。再扩张该去张家口，那里地多人少，离北京也近，有高铁一小时多点就可以到达。
19 北京又起雾霾，老婆拉起窗帘，点上大灯，放上肖邦钢琴，燃起台湾天然森林熏香，家里便有几分绿洲的意思。可怜孩纸要穿过大半个北京城去中关村学习，戴上N95防护口罩的他告诉我挤地铁太痛苦了，但我脚的挤挤更好，便不吭声。
5 现在一有朋友出国，我都特主动的恳求＂请给我带口罩或防毒面具回来＂...
5 ,北京污染太他妈严重了！人受不了我相信动物也一样受不了！养狗的朋友们可孩子也弄个口罩吧！但是刚才淘宝搜索并没有宠物防PM2.5的口罩！@QueenFreda @默默大宝贝爱你 @可爱宠物中心 @妮子wtni @赵米之 @柒零捌零玖零美甲,
27 进河北境内就关上了窗户，现在连口罩都上了，还是闻得一股尘土飞扬呛死人的味道，大概，适应几天就好了，真悲凉。
22 一代宗师讲了什么[泪]。这故事这主线我去.....国产片太高端了实在...在医院时顺便购买了高端口罩，戴上赶脚太炫酷了[哈哈][哈哈]..立马儿化身梦想的医学女...另外。一句话送给：等待被遗忘。这些都是生活中微不足挂齿的烦恼~[哈哈]晚安[月亮]
6 ,尼玛介口罩儿带起来咋那搞笑！！像只鸟儿？？@快乐的怡然自得 我戴的口罩升级了，普通的已经不管用了（哭）~~~~~~~,
15 ,PM 2.5又超高 我是戴口罩开窗呢 还是开窗戴口罩呢？？？,
28 ,那么多人都挡不住。。用头发做口罩好了。。。?﹏? @sweetbabYAn @真的盐酸爱少爷 @上善若陌,
28 顶着重度污染的空气跑到外面逛街，添置了一件既可以当围巾口罩又可以当帽子的东东，这下滑雪又可以温暖一些了[鼓掌]
16 买了份《精品》，里面说赠送N95口罩，看来我这份被报亭扣下了，鄙视一下[鄙视]
14 今天又是雾霾天，同志们呢记得戴口罩啊[吃惊][感冒][感冒]
29 ,连日来，多城市雾霾笼罩，北京城区PM2.5值一度逼近1000，很多药店的口罩都被抢购一空，网友自嘲这里是雾都。        北京空气质量令人担忧，所以我们更要爱惜自己身体，下面我为大家推荐几款针对有效改善空气质量的空气净化器 ……,
19 大风呼啸了半个多小时以后，天空澄清了很多。下图是同一地点相隔两个半小时的照片。虽然空中伴有沙尘，虽然它会弄脏我们的头发和衣服，但它是普通口罩就可以阻挡的。两害相较取其轻，无奈啊！
25 领导给我们买的防尘专用口罩，还是领导想得周到啊！[哈哈][偷笑]@-王利君-
5 每当看到那些带着呼吸阀口罩的路人，就好羡慕，下手晚了，3M全线断货阿！[泪]
28 口罩搞定，弄了一个跟防毒面具似的，显得脸好小[偷笑][偷笑]
22 , @淡淡XR @SRayy 你们用的是哪种口罩啊。3M 9042A有机蒸汽异味及颗粒物10只69元；3M 9041有机蒸汽异味及颗粒物10只69元；3M 9022折叠式20只69元,
28 今天出门戴口罩。大街上口罩还真不少。去校医院花了五毛钱挂个号，拿了一堆咳嗽药。点滴室一群老头老太太排排坐着打点滴。唉。
5 ,去了趟上海玩儿，老听别人警告我，禽流感，要注意，去了之后，发现也并没有新闻，朋友们说的那么严重。戴口罩的真心不多。- - 莫非口罩涨价神马的，都是新闻的另类营销手段？,
0 今天戴口罩
27 ,@赵普 你真的必须得这么戴,,叠加,,封住四周.不信你做个实验:用手封住口罩四边,,就会感觉空气从滤网正中进来;放开手,,空气从四周侧漏进来~宁憋气,,不受霾.[泪][怒][汗],
4 看到那么多人戴口罩，犹豫着是不是要买一个，今天吃了好几口沙子了
17 公司发放「不正确使用会导致疾病甚至死亡」的防护口罩，这个世界还会好吗？
17 花姑娘，您这口罩大眼镜的装扮也看不见个模样，这是什么香啊，我都快被熏倒了![抓狂]
9 天灰蒙蒙的，空气里迷漫着一股焦油味儿，嗓子深处吼了八叽的，好像吃了HA0了的火腿肉[泪][泪][泪]出门戴上了2幅口罩。。
14 今天在公交车上看见一个骑自行车的男人，戴了口罩只露出眼睛，感觉长得很有戏，帅得特别生活化，接地气儿那种。[酷]
28 ,戴上口罩，眼镜中的雾气让我看不清你~不戴口罩，我保不了我自己@我是一只快乐的vet @Bluelour_Jie [偷笑][偷笑][偷笑],
20 北京风光，千里雾霾，万里尘飘……空气如此糟糕，引无数美女戴口罩”。
22 求口罩[泪][泪]
1 美女都开始穿齐屁小短裤和帅哥约会了，大爷我还秋衣秋裤大棉袄大毛衣大围巾大口罩在街上蛋疼的行走。。。
20 ,听说最近空气质量爆差，翻出了几乎没用过的口罩...有点大233     准备出发啦！希望不要迷路呢..(??? ? ???),
10 明天没事不出门了，天气太差了，政府得有点措施呀，比如地铁口免费发口罩
18 都毒都'一个多星期了'我这坚持不戴口罩看来是不行了！！准备自制一下'找了个原材料！但发现这哥们的胸练的是不是有点过了！[闭嘴][闭嘴][闭嘴]！
21 早上等车时看路上的车，周围的人，自己的口罩，突然觉得生活和电影越来越近，只少一个挈合点。
2 ,雾霾终于结束了，感谢上苍，更感谢知道我到处买不到口罩，就免费送我一只口罩的那位同事。因为有你们在，雾霾不怕不怕啦！秉承感恩的心，走进团圆的二月份！@娜娜的简单幸福 @胡椒W_喵乐个哆来咪 @于学杰-幸福在路上,
5 风好大，亲们出门要带好眼睛和口罩[爱你]
28 ,@吕菲娜 围观团团@我真的很想睡 的新装备，内裤款Pm2.5口罩遭基友耻笑，换了一款防79罩，尚未毒死先捂死。。。。,
15 这天儿，没法弄了，戴了口罩鼻子里还是黑黑的?
27 十年前的五月，带着口罩以及非典无所不在的恐慌住进梦寐以求的那间属于自己的窝。第一夜睡得似梦似醒，早晨五点多爬起来看窗外，晨雾还在水面上缠绵，满眼望去，真有点不知人间烟火的味道。从乐观的丁克到快乐的孩子妈岁月彻底改变的不仅是我的容颜更是人生观。停下来享受从容不迫的生活，不盲目。
2 ,今天下班后忘记带口罩了 到家后嗓子发痒 痛苦！,
27 3M的口罩不错，戴与不戴，空气是两种味道。今天虽然雾霭不是十分浓，但空气的味道极差。小乖已欣然接受口罩了。[嘻嘻]
19 ,今天的天气让我的嗓子不舒服！真的污染厉害！出门大家都带上口罩！ ,
17 感觉自己快成数据的奴隶了。一天数次刷新它。这才是鲁迅说的从昏睡入死灭本来是无甚痛苦的，现在少数几个人嚷嚷起来，给你看数据，除了卖你俩口罩也没别的办法。这才真折磨人。
5 今天的风沙好大额，看来口罩是必需品，觉得满肚子沙尘
15 话说昨晚骑车回来，从鼻子里抠出来两大坨的PM2.5啊……其实在这种天气戴口罩纯粹是个心理安慰罢了，如果口罩孔径小于PM2.5的话你会感觉呼吸困难的，所以市面上的口罩孔径都大于PM2.5颗粒，对于这种微粒是基本没防护能力的。
19 烦！爷爷感冒，不说，不吃药，不带口罩，觉觉又危险了。
16 ,淡藕荷色上带绿边的小兔子，是多年前给青春无敌的布丁 @叫我信用卡 买的一条内裤，穿到今日自然磨损，大爱撞色卡通的贤妻舍不得丢弃，想说改造成什么好呢？小布袋？小零钱包？把兔子减下来缝别的上面？结果那个布丁来了句：做口罩吧！[怒][感冒][顶][黑线][生病][愤怒],
24 ,春天到，气温高，杨絮花粉满天飘，出门口罩不可少。短时间暴露已经开始出现症状了，[感冒]@翔子的微博 ,
5 刚才那条引起误会了_(:з)∠)_其实是拔了两颗智齿…脸肿了而已…不过半边脸都是麻的，刚给朋友打电话朋友说你怎么跟中风似的…还好在朋友提醒之下去跟护士小姐要了个口罩，不然怕是要吓到小朋友了[嘘]没事儿没事儿啦~大夫说我这个情况不复杂，问题也不严重，应该很容易恢复的。谢谢各路基友关心，哈哈
10 口罩太厚，差点憋死。
12 每天在家还得戴个口罩，快好吧快好吧，我要自由呼吸[围脖]
2 看来戴口罩是势在必行了，嗓子鼻子都不舒服还咳嗽[失望][奥特曼][奥特曼][奥特曼]
13 ,感冒接近尾声还有些鼻塞 口罩继续戴起来 保护自己也尽量保护他人～,
21 现在PM2.5太严重啦！！！[怒]大家记得出门时戴口罩哦！[可爱]
3 ,公司发的N95口罩 话说今日都晴天了[哼],
11 难道又开始新一轮的口罩季了么…[生病][感冒][感冒][鄙视]
24 哥的口罩终于到了，结果雾霾天已经改善了。
2 春天是容易生病的季节，特别是感冒。所以大家一定要做好预防的工作，不然就会像我一样，出了个门就被传染了，喉咙痛流鼻涕打喷涕[黑线][可怜]，一个都没落下。难受呀！[泪][泪]吃药吃药！所以提醒大家出门一定要带口罩[感冒]以免空气传染。记住了吗？朋友们！
1 ,今天一出门，惊到我了，顿时觉得我吸的空气都有毒！记得带口罩再出门 @Viviane_Lv @张雪威,
22 雾霾的北京，我真不想说我回来啦～[泪]都带着口罩，一脸茫然～
20 在地铁上一个女的打电话跟别人说，我咳嗽好几天了，今天还发烧了，立马我就把口罩带上了[汗]
10 病人都是不戴口罩的，只有没病的才带！
2 戴着口罩在医院里待了大半天，差点儿没憋出来个好歹！北京的蓝天白云，久违了！
25 各位别急下结论，我头一次见我家净化器全红，难道在家我也要带口罩了？
10 刚知道原来炒菜时的油烟PM2.5是1000[抓狂]以后做饭戴口罩
17 ,黄晓明晒“口罩照” 授重度空气污染下生存指南,
18 大病，鼻涕横流，在寝室都不能摘口罩怕传染舍友[钻石][哎呦熊哭泣]
4 7-11里PM2.5的口罩全部卖光了……你们是有多迅速……
0 口罩style
28 口罩别闹了，快出来！
25 自打屯了口罩，天儿就再没雾霾过[怒][怒][怒]
22 今天天气好差，早上感觉顺义飘了点雪，也没下起来，我觉得我可能需要一个口罩，，，[骷髅]
8 我终于用上这么高级的口罩了~~~[礼物]谢谢某位我最爱的同学[爱你][太开心]
14 这年头什么事都有极端案例。公交上有戴口罩怕被传染野鸡感冒的，也有旁若无人吃早点的。对于前者我很想提醒他，您那一次性口罩把嘴都露出来了，恐怕作用不大。对于后者，我很想脱下鞋，用我香喷喷的汗脚跟丫死磕一下。
29 带上舅舅给的口罩，空气太糟了！
5 雾霾又来了，大家的口罩准备好了木有？?[晕]
16 ,组里主任好心出钱，给每人订了俩新口罩，可惜等到货了，天倍儿晴朗，还有微风，下次再用吧 [给力],
0 这种毒天气，出门最好戴口罩。家里有宝宝的，让老人就千万别带出来溜了！！
25 我要连续带三个星期的口罩！！！我的脸，别在过敏了！！！！！！！
27 ,其实哥觉得，中国的女明星没必要出门 又是帽子又是口罩又是大墨镜遮挡的那么严实！以防被认出 其实只要她们素颜，我觉得没几个能被人认出来的…,
25 韩国同胞下飞机就狰狞着面孔和我要口罩，哥哥们你们连机场都还没出呢好不好？！这也太矫情了！北京真有这么差吗？今天不就是风大点而已嘛。。。
29 公司里90后的男生、女生戴的口罩，单从口罩，我还真分不出了。经本人同意我拍了照让大家圈阅。[哈哈]
8 ,北京雾霾天、空气里到处充斥着毒害物PM2.5！托了上海的好朋友，帮儿子 @小鬼杰子 儿媳妇 @刘迦馨_New 买到了防毒害空气的口罩[太开心],
5 ,明天有同事灰去米国，好想去啊！！！帝都这鬼天气，公司关怀的发了口罩?狂需要2013 Dairy Book！Book 挣命的每一天，周五下班耍一下！！！,
28 ,早上饭后，先后联系了3家淘宝店家，专门销售帐篷的，2个说没有货一个不搭理。就这样吧，图片为淘宝旺旺截图。戴上口罩赶集去！北京也是灾区，空气严重污染，排名靠前。@BoulangerieNanda ，帐篷可能暂时买不到@happystoney70 ，不要捐钱到不了需要的人手里。,
15 一早被阳光叫醒的感觉真好！因为那代表着今天我们的北京污染不严重！可以不戴口罩呼吸，可以开窗通风[得意地笑]
0 明天给它买一个口罩吧?
24 送口罩，每天十个，需要的昆明市民@我，留下地址和联系人，快递送达
14 随着手术灯地熄灭，产房里传来一阵哭喊：老公！对不起！！！等待中的男子额头直冒粗汗，他看了看表，已经是8月23日临晨了。这时大夫从产房走出，揭下口罩，叹了口气说：孩子是处女座，我们已经尽力了。
11 ,亲们，有没有适合孩子带的防毒口罩捏?@Prague黄昏 @Adrian的码头 @北京片儿懒 @奔跑的陀螺Ryan @虎爹不加V @蛮Penance,
1 ,@苍井空 你在北京吗，要这么大的口罩? ,
24 皮肤薄，受冻容易红，冬天经常带口罩保护，以前北京人看我戴口罩，经常投来怪异的目光，再大的风再冷的天，他们最多带帽子围巾，最近的雾霾天气，满大街的口罩，没人看我怪了，嘻嘻！
4 换了身没你没见过的衣服，戴着口罩，偷偷的去画画，
29 断货2天的口罩总算买到了。
11 非典时都没有带口罩，一个过敏性鼻炎就把我彻底打倒了[泪]现在还没飘柳絮就这么厉害[衰]过两天简直要命了[生病]
1 2012年环保部最新发布的《环境空气质量标准》规定的PM2.5限值为24小时平均75ug/m3.....北京这几日最高达到近1000ug/m3，超标近14倍！！一度炒热了口罩和空气净化器市场，实际上，街上人们普遍戴的口罩并不能挡住PM2.5颗粒.......并没有相关标准对口罩进行规定。
25 ,2013年，这本小说真厉害＜喂，不要看不起口罩，腹黑零零子的日子＞@雾影_零是爱的战士 ,
2 為熟麻醫院這樣的服務行業，醫生就不能態度好點，微笑服務呢？雖然你們都帶著口罩，但眼神兒語感總透露著跟我欠你100W似的，可我們都是得先交了錢才讓見你們的啊！誰特麼沒事兒去醫院玩啊，有病就夠難受的了，看完，病情加重了！[抓狂][抓狂][抓狂]
24 ,深秋和毒气就这么来了 今天又忘了口罩。。。,
9 我四月的时候要戴口罩了
19 北京空气污染如此严重，很多人出门要帶口罩，既不是防风也不是防沙尘，而是防被污染的空气!我认为北京是最不适合生活居住的城市之一，种树树死，水流水枯，鸟飞鸟尽，人住人亡!＂那么这些人怎么还削尖脑袋往北京钻呢!＂
14 双井地铁口的夜晚，有地摊烧烤、冷面、炒面，还有卖袜子、口罩的，贴膜的，边上沙县小吃、桂林米粉等小店依然灯火通明，连皮鞋店也没打烊。少了管束，多了热闹，让深夜出地铁的人平添了几分感动、温暖！感谢编织出这幅图景的人们！
24 ,禽流感又来了 盆友们出门记得戴口罩 感恩暖和的天气nice day 美好的食物 娇娃女孩er纸come on[心],
28 ,北京pm达到了700多 [衰]真的完全进入寂静岭模式了[生病] 在捂痱子 也得戴口罩[鄙视]@努努力力-熊小光 @7王童L ,
4 春天油性敏感肌肤怎样防止长痘痘？1.选用合适洗面奶和护肤品。不要选用去油的或者是控油的，那样会刺激毛孔分泌更多的油脂。2.做好面部补水工作。3.小心花粉过敏，出门建议带口罩，减少面部与室外灰尘接触。4.养成良好生活习惯。少吃辣，保持心平气和。减少电脑辐射，保持充足睡眠，不要用手触摸面部。
29 NND~~~我们的帝都天天这个样子，公司对面的药店竟然连口罩都么有，是被买空了吗？？？？
5 不知道为毛我看见人戴口罩在地铁里挤来挤去我就觉得这些人到底是要有多矫情，居然还有用3m牌子的。。让您活在北京真是委屈死您了。。让您活在中国真是委屈死您了。。。话说这算不算轻度的狂躁症。。。[黑线]
7 雾霾天气，口罩起来
12 每天的清晨从咳嗽开始。大街上，电梯里戴口罩的人越来越多，恍惚之间回到了十年前。。。
29 觉得以前的天气没这么灰，这种色调最近一直持续着。看着街上的人都戴个口罩我觉得也是没用，最好的方法就是憋住不呼吸，然后闭上眼去欣赏这灰色美景。
7 雾霾城市的小伙伴们，出门记得戴口罩噢---珍爱绳命，远离雾霾
14 当一个前发齐眉后发盖颈的女生带着口罩看手机时，恍若圣斗士星矢中的教皇撒加。
8 口罩都没有货了……
9 今天风真大带着口罩好难受[生病]
20 我已化身口罩狂魔⊙▽⊙
26 只有拙劣的化妆技术，却依然有颗跃跃欲试的心…?老板你下午最好不要问我为啥戴口罩！！！
1 最近出门，口罩、棒球帽、大围脖，还有马甲和卫衣，走在路上，受到的关注度似乎有所上升。晚上，有个话题是关于流行时尚，大众说法:明星引导流行趋势，金大侠不赞同，“明星出门就是口罩、大围脖遮面，走在路上谁看得见？又能引导什么时尚？”大家不语！我突有所悟，立刻趴倒！……本人真真无意模仿！
7 ,土鳖的北京一日游，从口罩开始@雨小文 @小河夭夭 [兔子]@Leo_marvell,
18 好久没有从九点睡到七点了~好爽啊！PS今天空气重度污染！大家有口罩的别让他打酱油了
14 ,四两拨千斤，戴口罩可以治疗打鼾。。。。。。 睡觉时带上一次性口罩，只遮住嘴即可，把鼻子什么的露出来（可以把口罩折一下再带），然后正常睡眠，当晚就可以不打呼，像按上消音器。 一般连用7天即可彻底治疗，如又再犯，可再用七天。,
25 什么天儿都戴个口罩出来的就该回哪儿回哪儿吧，何必为了生活委屈自己窝这儿呢
24 当雾弥漫在这里的每一条街道，空气污染指数竟然不断爆表，除了陷井般的楼阁把你我围绕，我已经看到了满街满眼的口罩。”
15 ,[03-16-2013 21:00] 当前空气PM2.5指数是250.0,, 空气质量综合指数(AQI)是300。当前空气极不健康，外出请佩戴加厚的特质防护口罩。,
19 每天都这样!最近开始北京咳了，可我又很讨厌戴口罩。抑郁，盼大风。
0 这已经是小帅哥今年第二次戴口罩了，北京，你到底肿么了[失望][疑问][失望]
0 翻出了去年买的口罩，冬天在帝都这个是外出必备。
4 诸位亲朋好友，传说中很强大的n95工业防尘口罩，哪里有卖？求解答！[疑问]
9 ,4月27日上学：一路没说话。因为戴了口罩，橙很稀奇很喜欢，所以没说话[偷笑] 。到园里，锁车时，橙在台阶上对我大喊“妈妈，后面有辆车，你小心”。[太开心] 小样儿极其认真。可爱啊。教室门口和老师欢快的对话，让老师看她新扎的小辫子，还问漂不漂亮[嘻嘻] 又是美好的一天！,
22 ,这是一个女汉子斗不过绿茶B的时代：她们的脸上总是带着一副蛋蛋的忧桑 举止轻柔 恨不得洗碗带手套 做饭戴口罩 当女汉子们像勤劳的小蜜蜂一样搬家具、套沙发套、打扫房间、拆家具、收交各种bill的时候，她们风摆荷叶、雨润芭蕉一般飘到天边 可是又在该拿钱的时候奇迹般的出现 如猛虎下山 杀的片甲不留,
19 可儿带着口罩补涂劳动课木刻作品[嘻嘻][汗]
2 古装片里女猪脚一女扮男装或者带面纱男猪脚就认不出来的梗，原来一直以为是男猪脚太白，现在发现自己也认不出来诶。半年的心中偶像梦中情人戴个口罩我就认不出了呢！哈哈哈哈哈哈哈哈
3 昨晚回家路上看到一警察站在霾中，真的很心疼，强烈要求让他们戴上口罩执勤！
18 小口罩，太有意思了！
10 ,  没刮风，戴口罩！,
20 刚才地铁挤成渣了啊！然后有个高高的蓝孩纸！看不下去了伸手帮我撑出了一片区域！虽然他戴了口罩！但是我肯定他！很！帅！脸红红站到下车好么。。。。
5 北京空气质量太差！[泪]我们蘭餐厅给老爷爷戴上口罩！[嘻嘻]
13 现在上班不都得装孙子嘛，不是让我们温柔嘛，让我们态度好，领导说了，这些生病孩子的家长心理是病态的，都跟神经病是的，咱不能和他们一般见识！说得对！！为了我心里平衡，我带上口罩骂他们，至少我心里舒服了，我平衡了！！然后继续装呗！
10 戴口罩随8级大风飞舞的感觉太糟糕了[抓狂]
11 好悲哀，再次被Y老师“语重心长”地说成了个混蛋废物，然后还要继续替她打药粉搅蜜丸……一边干着纯体力活一边在口罩后面想哭，然后，Y老师不让我戴口罩了……她不耐烦等冷却期，又一股脑把蜜都倒下去凝在一起，全是烟尘不说还非常难搅啊……借口上厕所休息几分钟，实在不想回去T^T怕没有口罩挡着表情
20 别忘记H7N9，请继续每天通报新增及治愈、死亡病例。勤洗手，通风，拥挤的场所戴口罩，不接触活禽畜，不吃生食。
12 mikaya今日推荐，日本超立体一次性口罩，防花粉粉尘过敏，防霾防菌必备哦，EMS新鲜到货啦。有需要的小伙伴们看过来[嘻嘻]
14 地铁人满为患，可那些女孩宁愿站着也不愿意坐我身边的空位。直到我到站了也没人来坐。＂难道因为我的帅让她们小鹿乱撞了而不敢靠近我？下次是不是应该戴个口罩出门？＂我一边把袜子穿好准备下车一边反思。
14 又要回帝都了。请问口罩有推荐么？要呼吸通畅的，并且淘宝可买。。
13 口罩碉堡了
0 这破天出来怎么都不带口罩呢？[汗]
29 ,带着华丽的３m口罩呼吸困难在地铁上准备去三里屯吃海底捞。nnd,,喘不过气来[哼]心想，不错了。要防毒面具估计比这个还闷死。。。下一代下下代过的不易啊[可怜],
6 今天出门前晒了儿子的被褥和我们的被褥，晚上喝了很多水，今晚睡觉戴两个口罩，不要把感冒传染给儿子
29 ,新买的3M口罩 原以为没机会带了呢 一看今天这天 还是赶紧拿出来吧 大街上全是各种各样的口罩 也就没人把我当怪物看了[衰],
24 昨天被雾霾呛得忍无可忍，去买了口罩。今早发现电视里在测评各种口罩对PM2.5的阻隔性能，我买的那种的测评结果，很不幸，通俗的评价就是“p用没有”。刚看完这个，淘宝就给我的手机发了个消息说，口罩它上路了！md，现在申请退货有点不太厚道的赶脚……
3 ,郑珍云 明天见??一年多了！你丫要戴口罩来我就嫌弃你了 ?~,
0 今天你们戴口罩了吗？
